"Key","Item Type","Publication Year","Author","Title","Publication Title","ISBN","ISSN","DOI","Url","Abstract Note","Date","Date Added","Date Modified","Access Date","Pages","Num Pages","Issue","Volume","Number Of Volumes","Journal Abbreviation","Short Title","Series","Series Number","Series Text","Series Title","Publisher","Place","Language","Rights","Type","Archive","Archive Location","Library Catalog","Call Number","Extra","Notes","File Attachments","Link Attachments","Manual Tags","Automatic Tags","Editor","Series Editor","Translator","Contributor","Attorney Agent","Book Author","Cast Member","Commenter","Composer","Cosponsor","Counsel","Interviewer","Producer","Recipient","Reviewed Author","Scriptwriter","Words By","Guest","Number","Edition","Running Time","Scale","Medium","Artwork Size","Filing Date","Application Number","Assignee","Issuing Authority","Country","Meeting Name","Conference Name","Court","References","Reporter","Legal Status","Priority Numbers","Programming Language","Version","System","Code","Code Number","Section","Session","Committee","History","Legislative Body"
"QE4ZXUID","journalArticle","2013","Dolan, J. R.; Landry, M. R.; Ritchie, M. E.","The species-rich assemblages of tintinnids (marine planktonic protists) are structured by mouth size","ISME J","","","","https://urldefense.com/v3/__http://dx.doi.org/10.1038/ismej.2013.23__;!!Mih3wA!TIxBg1YeDlzeudIr0oPjTeSLeodmL844cEatr4iXGtRyAqBABOo358ypyOxHElU$","","2013","2022-12-16 19:26:41","2022-12-16T19:26:41Z","","1237-1243","","6","7","","","","","","","","","","","","","","","","","Accession Number: CCE LTER Contribution #0254 ISBN: 1751-7362 Type: Original Article, 10.1038/ismej.2013.23","","","","CCE; P0810; Process_cruise; Published; biodiversity; ciliate; rare species; species packing; tintinnida","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"KTLTZH7K","journalArticle","2013","Di Lorenzo, E.","Synthesis of Pacific Ocean Climate and Ecosystem Dynamics","Oceanography","","","","https://urldefense.com/v3/__http://dx.doi.org/10.5670/oceanog.2013.76__;!!Mih3wA!TIxBg1YeDlzeudIr0oPjTeSLeodmL844cEatr4iXGtRyAqBABOo358yp1CzGFG4$","","2013","2022-12-16 19:26:41","2022-12-16T19:26:41Z","","68-81","","4","26","","","","","","","","","","","","","","","","","Accession Number: CCE LTER Contribution #0286 Type: 10.5670/oceanog.2013.76","","","","CCE; Published","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"B52ABDXN","journalArticle","2012","Taylor, A. G.","Sharp gradients in phytoplankton community structure across a frontal zone in the California Current Ecosystem","Journal of Plankton Research","","","","","Spatial variability of plankton biomass, community composition and size structure was investigated across a strong frontal transition (A-Front) in the southern California Current Ecosystem in October 2008. Depth profiles were taken across a 25-km transect of nine stations sampled semi-synoptically during one night and for 3 days following drifter arrays in the adjacent water masses. Community compositions are compared based on analyses by digital epifluorescence microscopy, flow cytometry and pigment composition by high-pressure liquid chromatography. Our results show three assemblages sharply delineated in space, with plankton at the front being compositionally distinct and biomass elevated relative to either of the adjacent water masses. Depth-averaged chlorophyll a (Chl a) varied by a factor of 2.3 (0.35–0.81 mg Chl a L21) and autotrophic carbon (AC) varied almost 3-fold (13.6–35.4 mg C L21) across the front. One of the most striking features was a sharp gradient in the distribution of Prochlorococcus (PRO) and Synechococcus (SYN), with PRO located in the warmer oligotrophic waters on the south side of the front and SYN located in the cooler mesotrophic waters to the north. Both PRO and SYN had local biomass minima directly at the front. The peak in phytoplankton biomass at the front was dominated by large (.20 mm) diatom cells, comprising 71% of the total community biomass. In contrast to previous studies of frontal features in the southern California Current, our study of the A-Front shows strong frontal enhancement of phytoplankton biomass and a shift of phytoplankton size structure towards larger cells.","2012","2022-12-16 19:26:41","2022-12-16T19:26:41Z","","778-789","","9","34","","","","","","","","","","","","","","","","","Accession Number: CCE LTER Contribution #0208 Type: 10.1093/plankt/fbs036","","","","CCE; P0810; Process_cruise; Published","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"29MWJHBJ","thesis","2012","Taniguchi, D. A. A.; Franks, Michael Landry and Peter","Size structuring of planktonic communities: Biological rates and ecosystem dynamics","","","","","https://urldefense.com/v3/__https://www.dropbox.com/s/nga2ok6elpcaqpo/Taniguchi*20Dissertation*2C*20Final.pdf__;JSUl!!Mih3wA!TIxBg1YeDlzeudIr0oPjTeSLeodmL844cEatr4iXGtRyAqBABOo358ypPtIRrjs$","","2012","2022-12-16 19:26:41","2022-12-16T19:26:41Z","","","","","","","","","","","","","University of California","San Diego","","","Ph.D.","","","","","Accession Number: CCE LTER Contribution #0227 Pages: 23 Volume: Ph.D.","","","","CCE; PhD_thesis; Published Dissertations, Academic UCSD Oceanography","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"MTMZ4JMA","journalArticle","2012","Linacre, L. P.","Temporal dynamics of carbon flow through the microbial plankton community in a coastal upwelling system off northern Baja California, Mexico","Marine Ecology Progress Series","","","","https://urldefense.com/v3/__http://www.int-res.com/abstracts/meps/v461/p31-46/__;!!Mih3wA!TIxBg1YeDlzeudIr0oPjTeSLeodmL844cEatr4iXGtRyAqBABOo358ypx_n_E_c$","","2012","2022-12-16 19:26:41","2022-12-16T19:26:41Z","","31-46","","","461","","","","","","","","","","","","","","","","","Accession Number: CCE LTER Contribution #0181 Type: 10.3354/meps09782","","","","CCE; Published","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"IIC2H54I","journalArticle","2012","Kahru, M.; Kudela, R. l M.; Manzano-Sarabia, M.; Mitchell, B. G.","Trends in the surface chlorophyll of the California Current: Merging data from multiple ocean color satellites","Deep-Sea Research Part II","","","","https://urldefense.com/v3/__http://www.sciencedirect.com/science/article/pii/S0967064512000550__;!!Mih3wA!TIxBg1YeDlzeudIr0oPjTeSLeodmL844cEatr4iXGtRyAqBABOo358ypHVUl2M8$","","2012","2022-12-16 19:26:41","2022-12-16T19:26:41Z","","89-98","","0","77–80","","","","","","","","","","","","","","","","","Accession Number: CCE LTER Contribution #0219 ISBN: 0967-0645 Type: https://urldefense.com/v3/__http://dx.doi.org/10.1016/j.dsr2.2012.04.007__;!!Mih3wA!TIxBg1YeDlzeudIr0oPjTeSLeodmL844cEatr4iXGtRyAqBABOo358yp-KT-wSE$","","","","Aug_CalCOFI; CALCOFI; CCE; California Current; Chlorophyll; Ocean color; P0605; P0704; P0810; P1106; P1208; Phytoplankton; Published; Remote sensing","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"IXGF9FXC","journalArticle","2012","Kahru, M.; Di Lorenzo, E.; Manzano-Sarabia, M.; Mitchell, B. G.","Spatial and temporal statistics of sea surface temperature and chlorophyll fronts in the California Current","Journal of Plankton Research","","","","https://urldefense.com/v3/__http://plankt.oxfordjournals.org/content/early/2012/03/01/plankt.fbs010.abstract__;!!Mih3wA!TIxBg1YeDlzeudIr0oPjTeSLeodmL844cEatr4iXGtRyAqBABOo358ypT6NIejc$","The statistics of sea-surface fronts detected with the automated histogram method were studied in the California Current using sea-surface temperature (SST) and chlorophyll-a concentration (Chl) images from various satellite sensors. Daily maps of fronts were averaged into monthly composites of front frequency (FF) spanning 29 years (1981–2009) for SST and 14 years (1997–2010) for Chl. The large-scale distributions of frontal frequency of both SST (FFsst) and of Chl (FFchl) had a 500–700 km wide band of elevated values (4–7%) along the coast that roughly coincided with the area of increased mesoscale eddy activity. FFsst and FFchl were positively correlated at monthly and seasonal frequencies, but the year-to-year variations were not significantly correlated. The long-period (1 year and longer) variability in FFsst is influenced by the large-scale SST gradient, while at shorter timescales the influence of the Coastal Upwelling Index is evident. In contrast with FFsst, FFchl variability is less related to the coherent large-scale forcing and has stronger sensitivity to local forcings in individual areas. Decadal-scale increasing trends in the frequency of both SST and Chl fronts were detected in the Ensenada Front area (general area of the A-Front study) and corresponded to, respectively, trends towards colder SST and increasing chlorophyll-a concentration.","2012","2022-12-16 19:26:41","2022-12-16T19:26:41Z","","749-760","","9","34","","","","","","","","","","","","","","","","","Accession Number: CCE LTER Contribution #0218 Type: 10.1093/plankt/fbs010","","","","Aug_CalCOFI; CALCOFI; CCE; P0605; P0704; P0810; P1106; P1208; Published","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"MAXW3WJ2","journalArticle","2012","Bjorkstedt, E. P.","State of the California Current 2011-2012: Ecosystems respond to local forcing as La Niña wavers and wanes","CalCOFI Reports","","","","","The state of the California Current System (CCS) since spring 2011 has evolved in response to dissipation of La Niña through spring and summer, resurgence of cooler La Niña conditions in fall and winter, and finally a transition towards ENSO-neutral conditions in spring 2012. The resurgence of La Niña was uneven, however, as indicated by variable responses in broad climate indices such as the Pacific Decadal Oscillation and the multivariate ENSO index, and by latitudinal variability in the timing, strength, and duration of upwelling relative to climatological means. Across the CCS, various measures of ecosystem productivity exhibited a general decline in 2011 relative to 2010, but the magnitude of these declines varied substantially among taxa. Available observations indicate regional variability in climate forcing and ecosystem responses throughout the CCS, continuing a pattern that has emerged with increasing clarity over the past several years. In 2011–12, regional variability was again a consequence of southern regions exhibiting a relatively mild response to climate forcing, in this case tending towards climatological means, while northern regions showed somewhat greater effects of delayed or weaker-than-normal upwelling. In addition to the effects of local and basin-scale forcing, long-term information from the tropical and northern Pacific Ocean. This review provides a broad temporal and spatial context for observations that focus more specifically on patterns and structure in physical forcing and responses at scales that span the entire CCS. Second, we summarize the state of the CCS in terms of available hydrographic and plankton data collected during repeated ship-based surveys that occupy designated stations at more or less regular intervals throughout the year (fig. 1). Third, building from our synthesis of the state of the ecosystem “base” of the CCS, we review data on abundance or productivity of several taxa at higher trophic levels based on observations from directed surveys or place-based study sites (fig. 2). Such taxa can respond to climate variability and change on multiple time scales, ranging from days to decades (Melin et al. 2010; Sydeman et al. 2012), and as such, may be useful as integrative indicators of ecosystem state. Finally, in the Discussion, we synthesize observations throughout the CCS to assess how the state of the CCS has evolved through the past year, and provide a look towards the future. effects of local and basin-scale forcing, long-term observations off southern California show declines in dissolved oxygen and increases in nutrient concentrations in waters below the mixed layer, trends that are consistent with recent predictions of how global warming will affect the characteristics of upwelling source waters in the CCS. Such trends must be accounted for more comprehensively in ongoing assessment of the state of the California Current and its responses to environmental forcing. At the time of writing, tropical conditions are ENSO neutral and forecast to transition into El Niño in late 2012. This, combined with unusually high abundances of diverse gelatinous taxa throughout much of the CCS during spring 2012, suggests that the ongoing evolution of the state of the California Current might take a particularly unusual path in the coming year.","2012","2022-12-16 19:26:41","2022-12-16T19:26:41Z","","41-76","","","53","","","","","","","","","","","","","","","","","Accession Number: CCE LTER Contribution #0276","","","","CALCOFI; CCE; Published","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"T6J3KZFA","journalArticle","2012","Bednarsek, N.","The global distribution of pteropods and their contribution to carbonate and carbon biomass in the modern ocean","Earth System Science Data","","","","","Pteropods are a group of holoplanktonic gastropods for which global biomass distribution patterns remain poorly described. The aim of this study was to collect and synthesise existing pteropod (Gymnosomata, Thecosomata and Pseudothecosomata) abundance and biomass data, in order to evaluate the global distribution of pteropod carbon biomass, with a particular emphasis on temporal and spatial patterns. We collected 25 939 data points from several online databases and 41 scientific articles. These data points corresponded to observations from 15 134 stations, where 93% of observations were of shelled pteropods (Thecosomata) and 7% of non-shelled pteropods (Gymnosomata). The biomass data has been gridded onto a 360 × 180  grid, with a vertical resolution of 33 depth levels. Both the raw data file and the gridded data in NetCDF format can be downloaded from PANGAEA, doi:10.1594/PANGAEA.777387. Data were collected between 1950– 2010, with sampling depths ranging from 0–2000 m. Pteropod biomass data was either extracted directly or derived through converting abundance to biomass with pteropod-specific length to carbon biomass conversion algorithms. In the Northern Hemisphere (NH), the data were distributed quite evenly throughout the year, whereas sampling in the Southern Hemisphere (SH) was biased towards winter and summer values. 86% of all biomass values were located in the NH, most (37 %) within the latitudinal band of 30–60  N. The range of global biomass values spanned over four orders of magnitude, with mean and median (non-zero) biomass values of 4.6 mg Cm−3 (SD = 62.5) and 0.015 mgCm−3, respectively. The highest mean biomass was located in the SH within the 70–80  S latitudinal band (39.71 mg Cm−3, SD = 93.00), while the highest median biomass was in the NH, between 40–50  S (0.06 mg Cm−3, SD = 79.94). Shelled pteropods constituted a mean global carbonate biomass of 23.17 mg CaCO3 m−3 (based on non-zero records). Total biomass values were lowest in the equatorial regions and equally high at both poles. Pteropods were found at least to depths of 1000 m, with the highest biomass values located in the surface layer (0–10 m) and gradually decreasing with depth, with values in excess of 100 mg Cm−3 only found above 200m depth. Tropical species tended to concentrate at greater depths than temperate or high-latitude species. Global biomass levels in the NH were relatively invariant over the seasonal cycle, but more seasonally variable in the SH. The collected database provides a valuable tool for modellers for the study of marine ecosystem processes and global biogeochemical cycles. By extrapolating regional biomass to a global scale, we established global pteropod biomass to add up to 500 Tg C.","2012","2022-12-16 19:26:41","2022-12-16T19:26:41Z","","167-186","","","4","","","","","","","","","","","","","","","","","Accession Number: External data user #3 Type: 10.5194/essd-4-167-2012 10.5194/essd-5-1-2013  (Corrigendum)","","","","Aug_CalCOFI; CCE; Datazoo ?; External_data_user; Published","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"TIAFAG2W","journalArticle","2012","Batchelder, H. P.; Mackas, D. L.; O'Brien, T. D.","Spatial-temporal scales of synchrony in marine zooplankton biomass and abundance patterns: A world-wide comparison","Progress in Oceanography","","","","<Go to ISI>://WOS:000303958000002","Large scale synchrony in the fluctuations of abundance or biomass of marine fish populations in regions on opposite sides of an ocean basin or in different oceans have been viewed as externally forced by correlated environmental stochasticity (e.g., common external forcing), most often as atmospheric teleconnections of basin-to-global scale atmospheric forcing, such as the Arctic Oscillation, North Atlantic Oscillation or the Pacific Decadal Oscillation. Specific causal mechanisms have been difficult to unequivocally discover, but possible mechanisms include influences on habitat temperatures, productivity operating through bottom-up (trophodynamic) mechanisms or direct climate influence on the fish populations (top-down mechanisms). For small pelagic fishes (sardines and anchovies) in widely separated large marine ecosystems that lack obvious ocean interconnectivity, it has been argued that the teleconnections may be atmospheric, acting on the fishes directly and propagating to the ecosystem from the middle out (wasp-waist species). Zooplankton biomass or abundance time series data from >100 sites world-wide are used to examine the spatial scales of coherent temporal synchrony. If spatially correlated environmental factors (like climate) are important for creating synchrony in fish populations via bottom-up effects (trophic interactions involving fish prey, e.g., zooplankton), then we would expect to observe synchrony in fluctuations of zooplankton biomass/numbers at spatial scales similar to those found for fish species. Zooplankton biomass/abundance have 50% spatial decorrelation scales of ca. 700-1400 km and scales of significant coherence that extend to separation distances of ca. 3000 km. These are also the spatial scales of environmental (sea surface temperature) synchrony from our global analysis. These scales are slightly greater than the 50% decorrelation scales of ca. 150-700 km for recruitment synchrony in Atlantic marine fish and survival and recruitment synchrony of Northeast Pacific salmonids (150-1000 km depending on species). However, the spatial scales of synchrony of annual zooplankton biomass anomalies in the Humboldt Current, California Current and Kuroshio ecosystems of the Pacific are much too small (ca. 2000 km) to be directly causal of the basin-scale (7000-15,000 km) synchrony exhibited by sardine and/or anchovy populations in those ecosystems. (C) 2011 Elsevier Ltd. All rights reserved.","2012-07","2022-12-16 19:26:41","2022-12-16T19:26:41Z","","15-30","","","97","","","","","","","","","","English","","","","","","","Accession Number: External data user #4 ISBN: 0079-6611 Type: Review, 10.1016/j.pocean.2011.11.010","","","","CCE; Published; british-columbia; climate-change; ecological time-series; interdecadal variations; north-atlantic oscillation; pacific-ocean; physical-environment; population synchrony; regime shifts; survival rates","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"9B95GNTE","journalArticle","2011","Todd, R. E.; Rudnick, D. L.; Davis, R. E.; Ohman, M. D.","Underwater gliders reveal rapid arrival of El Niño effects off California's coast","Geophys. Res. Lett.","","","","https://urldefense.com/v3/__http://dx.doi.org/10.1029/2010GL046376__;!!Mih3wA!TIxBg1YeDlzeudIr0oPjTeSLeodmL844cEatr4iXGtRyAqBABOo358ypOfajDt4$","The 2009&#8211;2010 El Niño marked the first occurrence of this climate phenomenon since the initiation of sustained autonomous glider surveillance in the California Current System (CCS). Spray glider observations reveal the subsurface effects of El Niño in the CCS with spatial and temporal resolutions that could not have been obtained practically with any other observational method. Glider observations show that upper ocean waters in the CCS were unusually warm and isopycnals were abnormally deep during the El Niño event, but indicate no anomalous water masses in the region. Observed oceanic anomalies in the CCS are nearly in phase with an equatorial El Niño index and local anomalies of atmospheric forcing. These observations point toward an atmospheric teleconnection as an important mechanism for the 2009&#8211;2010 El Niño's remote effect on the midlatitude CCS.","2011","2022-12-16 19:26:41","2022-12-16T19:26:41Z","","L03609","","3","38","","","","","","","","","","","","","","","","","Accession Number: CCE LTER Contribution #0172 ISBN: 0094-8276 Type: 10.1029/2010gl046376","","","","4215 Oceanography: General: Climate and interannual variability; 4262 Oceanography: General: Ocean observing systems; 4516 Oceanography: Physical: Eastern boundary currents; 4522 Oceanography: Physical: ENSO; CCE; California Current System; El Niño; Published; spray glider; teleconnection","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"QUR7MIJD","journalArticle","2011","Tai, V.; Burton, R. S.; Palenik, B.","Temporal and spatial distributions of marine Synechococcus in the Southern California Bight assessed by hybridization to bead-arrays","Marine Ecology Progress Series","","","","https://urldefense.com/v3/__http://www.int-res.com/abstracts/meps/v426/p133-147/__;!!Mih3wA!TIxBg1YeDlzeudIr0oPjTeSLeodmL844cEatr4iXGtRyAqBABOo358ypGQdszzQ$","","2011","2022-12-16 19:26:41","2022-12-16T19:26:41Z","","133-147","","","426","","","","","","","","","","","","","","","","","Accession Number: CCE LTER Contribution #0169 Type: 10.3354/meps09030","","","","CCE; Published","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"U6QB4ZW5","journalArticle","2011","Stukel, M. R.; Landry, M. R.; Benitez-Nelson, C. R.; Goericke, R.","Trophic cycling and carbon export relationships in the California Current Ecosystem","Limnology and Oceanography","","","","","","2011","2022-12-16 19:26:41","2022-12-16T19:26:41Z","","1866-1878","","5","56","","","","","","","","","","","","","","","","","Accession Number: CCE LTER Contribution #0179 Type: 10.4319/lo.2011.56.5.1866","","","","CCE; Published","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"XF36R56I","journalArticle","2011","Goericke, R.","The Size Structure of Marine Phytoplankton — What Are the Rules?","CalCOFI Reports","","","","","","2011","2022-12-16 19:26:41","2022-12-16T19:26:41Z","","198-204","","","52","","","","","","","","","","","","","","","","","Accession Number: CCE LTER Contribution #0214","","","","Aug_CalCOFI; CCE; CalCOFI; Datazoo 78,113; Published","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"BYL35A4J","journalArticle","2011","Hazen, E. L.","Status of the California Current Ecosystem: Major ecosystem based management drivers and pressures in Technical background for an integrated ecosystem assessment of the California Current: Groundfish, salmon, green sturgeon, and ecosystem health","NOAA Technical Memorandum","","","","","","2011","2022-12-16 19:26:41","2022-12-16T19:26:41Z","","99-110","","","NMFS-NWFSC-109","","","","","","","","","","","","","","","","","Accession Number: CCE LTER Contribution #0221","","","","CCE; Published","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"A7CZJANC","journalArticle","2011","Goericke, R.","The Structure of Marine Phytoplankton Communities — Patterns, Rules and Mechanisms","CalCOFI Reports","","","","","","2011","2022-12-16 19:26:41","2022-12-16T19:26:41Z","","182-197","","","52","","","","","","","","","","","","","","","","","Accession Number: CCE LTER Contribution #0213","","","","Aug_CalCOFI; CCE; CalCOFI; Datazoo 72; Published","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"SWZUGFW4","journalArticle","2011","Davison, P.","The specific gravity of mesopelagic fish from the northeastern Pacific Ocean and its implications for acoustic backscatter","ICES Journal of Marine Science: Journal du Conseil","","","","https://urldefense.com/v3/__http://icesjms.oxfordjournals.org/content/68/10/2064.abstract__;!!Mih3wA!TIxBg1YeDlzeudIr0oPjTeSLeodmL844cEatr4iXGtRyAqBABOo358ypy2kzkDk$","Davison, P. 2011. The specific gravity of mesopelagic fish from the northeastern Pacific Ocean and its implications for acoustic backscatter. – ICES Journal of Marine Science, 68: . Knowledge of the species present, their morphology, and their size distribution is required to infer biomass from acoustic surveys of fish. The gas content and specific gravity of the body (with gas removed), ρf, was measured for 71 species of mesopelagic fish in the NE Pacific Ocean. Those species that have functional swimbladders when large maintain constant ρf with increasing body size. Species without functional swimbladders as adults show decreased ρf with increasing body size. The acoustic-backscattering cross-section, σbs, was modelled for all individuals collected from three fish species that differed in the presence of a gas-filled swimbladder. The change in σbs with increasing body size was markedly different between the three. The low body density of those mesopelagic fish without gas-filled swimbladders greatly reduces their σbs. In species of fish that possess a functional swimbladder as juveniles and in which the swimbladder regresses with growth, the σbs first decreases, then increases with increased body size. Knowledge of the ontogenetic changes in swimbladder inflation and body density in mesopelagic fish is critical for the construction of the backscattering models used to interpret acoustic surveys.","2011","2022-12-16 19:26:41","2022-12-16T19:26:41Z","","2064-2074","","10","68","","","","","","","","","","","","","","","","","Accession Number: CCE LTER Contribution #0215 Type: 10.1093/icesjms/fsr140","","","","CCE; Published","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"HG8YGNMI","journalArticle","2010","Yeh, S.-W.; Kang, Y.-J.; Noh, Y.; Miller, A. J.","The North Pacific Climate Transitions of the Winters of 1976/77 and 1988/89","Journal of Climate","","","","https://urldefense.com/v3/__http://dx.doi.org/10.1175/2010JCLI3325.1__;!!Mih3wA!TIxBg1YeDlzeudIr0oPjTeSLeodmL844cEatr4iXGtRyAqBABOo358ypVVjWJQ4$  %[2011/10/18","","2010","2022-12-16 19:26:41","2022-12-16T19:26:41Z","","1170-1183","","4","24","","","","","","","","","","","","","","","","","Accession Number: CCE LTER Contribution #0187 ISBN: 0894-8755 Type: doi: 10.1175/2010JCLI3325.1, 10.1175/2010jcli3325.1","","","","CCE; Published","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"FZRBMLWW","thesis","2011","Davison, P. C.; Checkley, David","The Export of Carbon Mediated by Mesopelagic Fishes in the Northeast Pacific Ocean","","","","","","","2011","2022-12-16 19:26:41","2022-12-16T19:26:41Z","","","","","","","","","","","","","University of California","San Diego","","","Ph.D.","","","","","Accession Number: CCE LTER Contribution #0202 Pages: 166 Volume: Ph.D.","","","","CALCOFI; CCE dissertations, Academic UCSD Marine biology; P0810; PhD_thesis; Process_cruise; Published; Seaplex","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"QDYUD78L","journalArticle","2011","Black, B. A.; Schroeder, I. D.; Sydeman, W. J.; Bograd, S. J.; Wells, B. K.; Schwing, F. B.","Winter and summer upwelling modes and their biological importance in the California Current Ecosystem","Global Change Biology","","","","https://urldefense.com/v3/__http://dx.doi.org/10.1111/j.1365-2486.2011.02422.x__;!!Mih3wA!TIxBg1YeDlzeudIr0oPjTeSLeodmL844cEatr4iXGtRyAqBABOo358ypWtpif3w$","","2011","2022-12-16 19:26:41","2022-12-16T19:26:41Z","","2536-2545","","8","17","","","","","","","","","","","","","","","","","Accession Number: CCE LTER Contribution #0170 ISBN: 1365-2486 Type: 10.1111/j.1365-2486.2011.02422.x","","","","CCE; Cassin's auklet; Chinook salmon; Published; climate change; common murre; dendrochronology; rockfish; sclerochronology; upwelling","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2G2TWSN4","journalArticle","2011","Bjorkstedt, E. P.","State of the California Current 2010-2011: Regionally variable responses to a strong (but fleeting?) La Niña","CalCOFI Reports","","","","","","2011","2022-12-16 19:26:41","2022-12-16T19:26:41Z","","36-68","","","52","","","","","","","","","","","","","","","","","Accession Number: CCE LTER Contribution #0220","","","","CCE; CalCOFI; Datazoo 78,167; Published","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"D5Q254LE","journalArticle","2010","Millerand, F.; Baker, K. S.","Who are the users? From a single user to a web of users in the design of a working standard","Information Systems Journal","","","","","","2010","2022-12-16 19:26:41","2022-12-16T19:26:41Z","","137-161","","","20","","","","","","","","","","","1","","","","","","Accession Number: CCE LTER Contribution #0049 Type: 10.1111/j.1365-2575.2009.00338.x","","","","CCE; Published","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"MZXZ2LEE","journalArticle","2010","Poulin, F. J.; Franks, P. J. S.","Size-structured planktonic ecosystems: constraints, controls and assembly instructions","Journal of Plankton Research","","","","<Go to ISI>://000280562300003","Here we present a nutrient phytoplankton zooplankton (NPZ) model that has arbitrary size-resolution within the phytoplankton- and zooplankton-state variables. The model assumes allometric scaling of biological parameters. This particular version of the model (herbivorous zooplankton only) has analytical solutions that allow efficient exploration of the effects of allomeuic dependencies of various biological processes on the model's equilibrium solutions. The model shows that there are constraints on the possible combinations of allometric scalings of the biological rates that will allow ecosystems to be structured as we observe (larger organisms added as the total biomass increases). The diversity (number of size classes occupied) of the ecosystem is the result of simultaneous bottom-up and top-down control: resources determine which classes can exist; predation determines which classes do exist. Thus, the simultaneous actions of bottom-up and top-down controls are essential for maintaining and structuring planktonic ecosystems. One important conclusion from this model is that there are multiple, independent ways of obtaining any given biomass spectrum, and that the spectral slope is not, in and of itself, very informative concerning the underlying dynamics. There is a clear need for improved size-resolved field measurements of biological rates; these will both elucidate biological processes in the field, and allow strong testing of size-structured models of planktonic ecosystems.","2010-08","2022-12-16 19:26:41","2022-12-16T19:26:41Z","","1121-1130","","8","32","","","","","","","","","","","","","","","","","Accession Number: CCE LTER Contribution #0127 ISI:000280562300003 ISBN: 0142-7873 Type: 10.1093/plankt/fbp145","","","","CCE LTER; Published","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"YSGP6M4V","report","2010","Nur, N.; Jahncke, J.; Howar, J.; Herzog, M.; Wiens, J.","Using seabirds to identify marine hotspots in the California Current System","","","","","","","2010","2022-12-16 19:26:41","2022-12-16T19:26:41Z","","","","","","","","","","","","","Point Reyes Bird Observatory","Petaluma, CA","","","","","","","","Accession Number: CCE LTER Contribution #0158 Publication Title: PRBO Unpublished Report","","","","CCE; Published","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"TVRCW7U5","thesis","2010","Karakoylu, Erdem M.","The foraging sorties hypothesis: Evaluating the effect of gut dynamics on copepod foraging behavior","","","","","","","2010","2022-12-16 19:26:41","2022-12-16T19:26:41Z","","","","","","","","","","","","","University of California","San Diego","","","Ph.D.","","","","","Accession Number: CCE LTER Contribution #0157 Pages: 133 Volume: Ph.D.","","","","CCE dissertations, Academic UCSD Marine biology; PhD_thesis; Published","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Y8IECZVW","journalArticle","2009","Tai, V.; Palenik, B.","Temporal variation of Synechococcus clades at a coastal Pacific Ocean monitoring site","The ISME Journal","","","","","","2009","2022-12-16 19:26:41","2022-12-16T19:26:41Z","","903-915","","","3","","","","","","","","","","","1","","","","","","Accession Number: CCE LTER Contribution #0132 Type: 10.1038/ismej.2009.35","","","","CCE; Published","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
