"Key","Item Type","Publication Year","Author","Title","Publication Title","ISBN","ISSN","DOI","Url","Abstract Note","Date","Date Added","Date Modified","Access Date","Pages","Num Pages","Issue","Volume","Number Of Volumes","Journal Abbreviation","Short Title","Series","Series Number","Series Text","Series Title","Publisher","Place","Language","Rights","Type","Archive","Archive Location","Library Catalog","Call Number","Extra","Notes","File Attachments","Link Attachments","Manual Tags","Automatic Tags","Editor","Series Editor","Translator","Contributor","Attorney Agent","Book Author","Cast Member","Commenter","Composer","Cosponsor","Counsel","Interviewer","Producer","Recipient","Reviewed Author","Scriptwriter","Words By","Guest","Number","Edition","Running Time","Scale","Medium","Artwork Size","Filing Date","Application Number","Assignee","Issuing Authority","Country","Meeting Name","Conference Name","Court","References","Reporter","Legal Status","Priority Numbers","Programming Language","Version","System","Code","Code Number","Section","Session","Committee","History","Legislative Body"
"RNHPM4PX","journalArticle","2013","Ohman, M. D.","Autonomous Ocean Measurements in the California Current Ecosystem","Oceanography","","","","https://urldefense.com/v3/__http://dx.doi.org/__;!!Mih3wA!TIxBg1YeDlzeudIr0oPjTeSLeodmL844cEatr4iXGtRyAqBABOo358ypnBnwN_Q$  10.5670/oceanog.2013.41","Event-scale phenomena, of limited temporal duration or restricted spatial extent, often play a disproportionately large role in ecological processes occurring in the ocean water column. Nutrient and gas fluxes, upwelling and downwelling, transport of biogeochemically important elements, predator-prey interactions, and other processes may be markedly influenced by such events, which are inadequately resolved from infrequent ship surveys. The advent of autonomous instrumentation, including underwater gliders, profiling floats, surface drifters, enhanced moorings, coastal high-frequency radars, and satellite remote sensing, now provides the capability to resolve such phenomena and assess their role in structuring pelagic ecosystems. These methods are especially valuable when integrated together, and with shipboard calibration measurements and experimental programs.","2013","2022-12-16 19:26:41","2022-12-16T19:26:41Z","","18-25","","3","26","","","","","","","","","","","","","","","","","Accession Number: CCE LTER Contribution #0242 Type: https://urldefense.com/v3/__http://dx.doi.org/__;!!Mih3wA!TIxBg1YeDlzeudIr0oPjTeSLeodmL844cEatr4iXGtRyAqBABOo358ypnBnwN_Q$  10.5670/oceanog.2013.41","","","","CCE; Published","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"CNUBY8UC","journalArticle","2013","Munro, D. R.","Biological production rates off the Southern California coast estimated from triple O2 isotopes and O2/Ar gas ratios","Limnology and Oceanography","","","","","The isotopic composition of dissolved O2 (17D) and the biological O2 saturation from O2 :Ar ratios were measured in the surface ocean during six cruises off the coast of southern California from November 2005 to August 2008 to determine rates of gross oxygen production (GOP), net oxygen production (NOP), and the NOP:GOP ratio (a measure of potential export efficiency). In the mixed layer, 17D of dissolved O2 (17Ddiss) ranged from 24 to 108 per meg and biological O2 saturation ranged from 101% to 113% for all regions and cruises. Mixed-layer 17D-GOP ranged from 49 6 23 mmol O2 m22 d21 to 533 6 185 mmol O2 m22 d21 with an annual mean for the California Cooperative Oceanic Fisheries Investigations (CalCOFI) grid of 151 6 59 mmol O2 m22 d21. Mixed-layer O2 : Ar-NOP ranged from 8 6 6 mmol O2 m22 d21 to 135 6 31 mmol O2 m22 d21 with an annual mean of 25 6 8 mmol O2 m22 d21, implying that the CalCOFI grid is autotrophic year-round. 17D-GOP estimates were consistently greater than on-deck incubation-based 14C-primary production (14C-PP) by a factor of 5.6 6 0.4 and greater than satellite PP estimates by a factor of 3.5 6 0.3 (mmol O2 : mmol C). The 17D-GOP to 14C-PP factor was twice the expected factor of 2.7 determined from comparisons of incubation-based 18O-GOP and 14C-PP. The annual mean NOP:GOP ratio was 0.16 6 0.06, suggesting a potential export efficiency that is surprisingly similar to the open ocean using comparable methods.","2013","2022-12-16 19:26:41","2022-12-16T19:26:41Z","","1312-1328","","4","58","","","","","","","","","","","","","","","","","Accession Number: CCE LTER Contribution #0160 Type: 10.4319/lo.2013.58.4.1312","","","","CALCOFI; CCE; Datazoo 78; Published","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"B38ZG536","journalArticle","2013","Di Lorenzo, E.","Advances in marine ecosystem dynamics from US GLOBEC: the horizontal-advection bottom-up forcing paradigm","Oceanography","","","","https://urldefense.com/v3/__http://dx.doi.org/10.5670/oceanog.2013.73__;!!Mih3wA!TIxBg1YeDlzeudIr0oPjTeSLeodmL844cEatr4iXGtRyAqBABOo358yp8IQkCVU$","","2013","2022-12-16 19:26:41","2022-12-16T19:26:41Z","","22-33","","4","26","","","","","","","","","","","","","","","","","Accession Number: CCE LTER Contribution #0299 Type: 10.5670/oceanog.2013.73","","","","CCE; Published","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"686BJCP5","journalArticle","2013","Di Lorenzo, E. and M. D. Ohman","A double-integration hypothesis to explain ocean ecosystem response to climate forcing","Proceedings of the National Academy of Sciences","","","","https://urldefense.com/v3/__http://www.pnas.org/content/early/2013/01/17/1218022110.abstract__;!!Mih3wA!TIxBg1YeDlzeudIr0oPjTeSLeodmL844cEatr4iXGtRyAqBABOo358ypoT1myd4$","Long-term time series of marine ecological indicators often are characterized by large-amplitude state transitions that can persist for decades. Understanding the significance of these variations depends critically on the underlying hypotheses characterizing expected natural variability. Using a linear autoregressive model in combination with long-term zooplankton observations off the California coast, we show that cumulative integrations of white-noise atmospheric forcing can generate marine population responses that are characterized by strong transitions and prolonged apparent state changes. This model provides a baseline hypothesis for explaining ecosystem variability and for interpreting the significance of abrupt responses and climate change signatures in marine ecosystems.","2013","2022-12-16 19:26:41","2022-12-16T19:26:41Z","","2496-2499","","7","110","","","","","","","","","","","","","","","","","Accession Number: CCE LTER Contribution #0228 Type: 10.1073/pnas.1218022110","","","","CCE; Published","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"TCUJ9KT5","journalArticle","2013","Davison, P.","Carbon export mediated by mesopelagic fishes in the northeast Pacific Ocean","Progress in Oceanography","","","","","","2013","2022-12-16 19:26:41","2022-12-16T19:26:41Z","","14-30","","","116","","","","","","","","","","","","","","","","","Accession Number: CCE LTER Contribution #0234 Edition: 22 May 2013","","","","CCE; P0810; Process_cruise; Published","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"A2W87FNH","journalArticle","2013","Chenillat F, Rivière P.","California Coastal Upwelling Onset Variability: Cross-Shore and Bottom-Up Propagation in the Planktonic Ecosystem","PLoS ONE","","","","","","2013","2022-12-16 19:26:41","2022-12-16T19:26:41Z","","e62281","","5","8","","","","","","","","","","","","","","","","","Accession Number: CCE LTER Contribution #0281 Type: 10.1371/journal.pone.0062281","","","","CCE; Published","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"9U7VJIH5","journalArticle","2013","Batchelder, H. P.","Climate Impacts on Zooplankton Population Dynamics in Coastal Marine Ecosystems","Oceanography","","","","https://urldefense.com/v3/__http://dx.doi.org/10.5670/oceanog.2013.74__;!!Mih3wA!TIxBg1YeDlzeudIr0oPjTeSLeodmL844cEatr4iXGtRyAqBABOo358ypvxlord0$","","2013","2022-12-16 19:26:41","2022-12-16T19:26:41Z","","34-51","","4","26","","","","","","","","","","","","","","","","","Accession Number: CCE LTER Contribution #0285 Type: 10.5670/oceanog.2013.74","","","","CCE; Published","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"IF3WMRR5","journalArticle","2012","Song, H.; Miller, A. J.; McClatchie, S.; Weber, E. D.; Nieto, K. M.; Checkley Jr., D. M.","Application of a data-assimilation model to variability of Pacific sardine spawning and survivor habitats with ENSO in the California Current System","Journal of Geophysical Research","","","","https://urldefense.com/v3/__http://dx.doi.org/10.1029/2011JC007302__;!!Mih3wA!TIxBg1YeDlzeudIr0oPjTeSLeodmL844cEatr4iXGtRyAqBABOo358ypVAoGuc4$","The Pacific sardine (Sardinops sagax) showed significant differences in spawning habitat area, spawning habitat quality and availability of survivor habitat as the Pacific Ocean went through the La Niña state in April 2002 to a weak El Niño in April 2003. During another El Niño/Southern Oscillation transition period in 2006&#8211;2007 when the El Niño state retreated and the La Niña returned, a similar pattern in spawning habitat quality was seen. The coupling between the atmospheric forcing, the physical ocean states and the properties of the sardine egg spawning are investigated using dynamically consistent data-assimilation fits of the available physical oceanographic observations during these months. Fits were executed using the Regional Ocean Modeling System four-dimensional variational assimilation platform along with adjoint model runs using a passive tracer to deduce source waters for the areas of interest. Analysis using the data-assimilation model runs reveals that unusually strong equatorward wind-forcing drives offshore transport during the La Niña conditions, which extends the spawning habitat for sardine further offshore. A statistical model of sardine spawning habitat shows better habitat quality during the El Niño conditions, which is associated with higher egg densities and corresponded to higher daily egg production. Concentration of eggs is also increased by convergence of water. The results of the source waters analysis using the adjoint data assimilation model support the idea that offshore transport extends the spawning habitat, and show that higher levels of nutrient are brought into the spawning habitat with high concentration of sardine eggs.","2012","2022-12-16 19:26:41","2022-12-16T19:26:41Z","","C03009","","C3","117","","","","","","","","","","","","","","","","","Accession Number: CCE LTER Contribution #0188 ISBN: 0148-0227 Type: 10.1029/2011jc007302","","","","4260 Oceanography: General: Ocean data assimilation and reanalysis (3225); 4522 Oceanography: Physical: ENSO (4922); 4815 Oceanography: Biological and Chemical: Ecosystems, structure, dynamics, and modeling (0439); CCE; CalCOFI; California Current System; Datazoo 78; El Niño/La Niña; Published; data assimilation; sardine spawning habitats","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"IK699944","journalArticle","2012","Macías, D.; Landry, M. R.; Gershunov, A.; Miller, A. J.; Franks, P. J. S.","Climatic control of upwelling variability along the western North-American coast","PLoS ONE","","","","https://urldefense.com/v3/__http://dx.doi.org/10.1371*2Fjournal.pone.0030436__;JQ!!Mih3wA!TIxBg1YeDlzeudIr0oPjTeSLeodmL844cEatr4iXGtRyAqBABOo358ypjgliyko$","The high biological production of the California Current System (CCS) results from the seasonal development of equatorward alongshore winds that drive coastal upwelling. While several climatic fluctuation patterns influence the dynamics and biological productivity of the CCS, including the El Nin˜ o-Southern Oscillation (ENSO), the Pacific Decadal Oscillation index (PDO) and the North Pacific Gyre Oscillation (NPGO), the mechanisms of interaction between climatic oscillations and the CCS upwelling dynamics have remained obscure. Here, we use Singular Spectral Analysis (SSA) to reveal, for the first time, low-frequency concordance between the time series of climatic indices and upwelling intensity along the coast of western North America. Based on energy distributions in annual, semiannual and low-frequency signals, we can divide the coast into three distinct regions. While the annual upwelling signal dominates the energy spectrum elsewhere, low-frequency variability is maximal in the regions south of 33uN. Non-structured variability associated with storms and turbulent mixing is enhanced at northerly locations. We found that the low-frequency signal is significantly correlated with different climatic indices such as PDO, NPGO and ENSO with the correlation patterns being latitude-dependent. We also analyzed the correlations between this upwelling variability and sea surface temperature (SST) and sea level pressure (SLP) throughout the North Pacific to visualize and interpret the large-scale teleconnection dynamics in the atmosphere that drive the low-frequency coastal winds. These results provide new insights into the underlying mechanisms connecting climatic patterns with upwelling dynamics, which could enhance our prediction and forecast capabilities of the effects of future oceanographic and climatic variability in the CCS.","2012","2022-12-16 19:26:41","2022-12-16T19:26:41Z","","13","","1","7","","","","","","","","","","","","","","","","","Accession Number: CCE LTER Contribution #0183 Edition: January 19, 2012 Type: 10.1371/journal.pone.0030436","","","","CCE; Published","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"EUTVDYSX","journalArticle","2012","Lévy, M.; Ferrari, R.; Franks, P. J. S.; Martin, A. P.; Rivière, P.","Bringing physics to life at the submesoscale","Geophysical Research Letters","","","","https://urldefense.com/v3/__http://dx.doi.org/10.1029/2012GL052756__;!!Mih3wA!TIxBg1YeDlzeudIr0oPjTeSLeodmL844cEatr4iXGtRyAqBABOo358yph5i_OiE$","","2012","2022-12-16 19:26:41","2022-12-16T19:26:41Z","","L14602","","14","39","","","","","","","","","","","","","","","","","Accession Number: CCE LTER Contribution #0248 ISBN: 1944-8007 Type: 10.1029/2012GL052756","","","","4273 Physical and biogeochemical interactions; CCE; Published; ecosystems; fronts; phytoplankton; submesoscale","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Q9HDY8IE","journalArticle","2012","Lara-Lopez, A. L.; Davison, P.; Koslow, J. A.","Abundance and community composition of micronekton across a front off Southern California","Journal of Plankton Research","","","","https://urldefense.com/v3/__http://plankt.oxfordjournals.org/content/early/2012/03/27/plankt.fbs016.abstract__;!!Mih3wA!TIxBg1YeDlzeudIr0oPjTeSLeodmL844cEatr4iXGtRyAqBABOo358ypKApm46Q$","Concurrent net and acoustic data were collected across a front off Southern California to assess its influence on the abundance, biomass and community composition of the micronekton. Higher abundance and biomass of vertically migratory mesopelagic fish (VMF) and euphausiids were found on the cooler mesotrophic (north) side of the front, whereas larval fish abundance was higher on the warmer oligotrophic (south) side. The biomass and community composition of non-VMF did not differ between the two sides of the front. The north was dominated by the euphausiid Euphausia pacifica and the myctophid Diaphus theta, whereas the south was dominated by E. gibboides, E. recurva and a combination of VMF species with warm water affinities. The larval fish assemblage in the north was dominated by the nearshore species Engraulis mordax and Citharichthys spp., whereas mesopelagic fish larvae dominated the south. Acoustic data revealed differences in the distribution of fish, euphausiids and the deep-scattering layer across the front. In particular, epipelagic fish were aggregated directly at the frontal interface in the area of enhanced plankton concentrations and may have contributed to higher plankton mortality and turnover rates at the front. In addition to being an area of high biological abundance, the front may be acting as a distributional boundary for several migratory species, as well as a locus of enhanced prey forage and the activity of epipelagic species.","2012","2022-12-16 19:26:41","2022-12-16T19:26:41Z","","828-848","","9","34","","","","","","","","","","","","","","","","","Accession Number: CCE LTER Contribution #0216 Type: 10.1093/plankt/fbs016","","","","CCE; P0810; Process_cruise; Published","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"WF7T2IFN","journalArticle","2012","Koslow, J. A.","A time series of California spiny lobster (Panulirus interruptus) phyllosoma from 1951 to 2008 links abundance to warm oceanographic conditions in southern California","CalCOFI Reports","","","","","","2012","2022-12-16 19:26:41","2022-12-16T19:26:41Z","","132-139","","","53","","","","","","","","","","","","","","","","","Accession Number: CCE LTER Contribution #0278","","","","CALCOFI; CCE; Datazoo 188; Published","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Z4TEF99B","thesis","2012","Goldstein, M. C.; Ohman, Mark","Abundance and ecological implications of microplastic debris in the North Pacific Subtropical Gyre","","","","","https://urldefense.com/v3/__https://www.dropbox.com/sh/ihzf4pnmsf0h9wx/5_6DnViKoF__;!!Mih3wA!TIxBg1YeDlzeudIr0oPjTeSLeodmL844cEatr4iXGtRyAqBABOo358ypanvV-us$","","2012","2022-12-16 19:26:41","2022-12-16T19:26:41Z","","","","","","","","","","","","","University of California","San Diego","","","Ph.D.","","","","","Accession Number: CCE LTER Contribution #0225 Pages: 224 Volume: Ph.D.","","","","CCE Dissertations, Academic UCSD Oceanography; PhD_thesis; Published","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"6C99Q2RY","journalArticle","2012","Freeman, L. A.; Miller, A. J.; Norris, R. D.; Smith, J. E.","Classification of remote Pacific coral reefs by physical oceanographic environment","Journal of Geophysical Research - Oceans","","","","https://urldefense.com/v3/__http://dx.doi.org/10.1029/2011JC007099__;!!Mih3wA!TIxBg1YeDlzeudIr0oPjTeSLeodmL844cEatr4iXGtRyAqBABOo358ype8ScSYU$","The oceanographic environment is a key element in structuring coral reef ecosystems by setting the range of physical and chemical conditions in which coral reef-builders live. A cluster analysis of physical and chemical oceanographic data is used to classify coral habitats in the remote tropical and subtropical Pacific Ocean based on average temperature, temperature seasonal cycle, nutrient levels, salinity, aragonite saturation state, storm frequency, intense hurricane hits, and dissolved oxygen as well as temperature anomalies in degree heating weeks. The resulting seven geographic habitats are stable to perturbations in types of data used in the cluster analysis. Based on recent coral reef survey data in the area, the coral cover was related to the identified geographic regions. The habitats tend to be geographically clustered, and each is characterized by a unique combination of oceanographic conditions. Previous studies suggest coral reef habitats are associated with a uniform array of oceanographic conditions, while our results demonstrate that finer-scale variations in physical variables may control coral reef environments. The results better define the physical environment of remote coral reefs, forming a foundation for future work addressing physical habitat perturbation and anthropogenic impacts on reefs.","2012","2022-12-16 19:26:41","2022-12-16T19:26:41Z","","C02007","","C2","117","","","","","","","","","","","","","","","","","Accession Number: CCE LTER Contribution #0189 ISBN: 0148-0227 Type: 10.1029/2011jc007099","","","","0460 Biogeosciences: Marine systems (4800); 4273 Oceanography: General: Physical and biogeochemical interactions; 9355 Geographic Location: Pacific Ocean; CCE; Pacific; Published; biogeography; climate; cluster analysis; coral reef; physical oceanography","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"DYC4F8ZX","journalArticle","2011","Song, H.; Miller, A. J.; Cornuelle, B. D.; Di Lorenzo, E.","Changes in upwelling and its water sources in the California Current System driven by different wind forcing","Dynamics of Atmospheres and Oceans","","","","https://urldefense.com/v3/__http://www.sciencedirect.com/science/article/pii/S0377026511000091__;!!Mih3wA!TIxBg1YeDlzeudIr0oPjTeSLeodmL844cEatr4iXGtRyAqBABOo358ypJ9O0u_I$","","2011","2022-12-16 19:26:41","2022-12-16T19:26:41Z","","170-191","","1-2","52","","","","","","","","","","","","","","","","","Accession Number: CCE LTER Contribution #0186 ISBN: 0377-0265 Type: doi: 10.1016/j.dynatmoce.2011.03.001","","","","Adjoint model; CCE; California Current System; Published; Upwelling; Upwelling source waters; Wind stress curl","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"635UAE6U","journalArticle","2011","Taylor, A. G.; Landry, M. R.; Selph, K. E.; Yang, E. J.","Biomass, size structure and depth distributions of the microbial community in the eastern equatorial Pacific","Deep Sea Research Part II: Topical Studies in Oceanography","","","","https://urldefense.com/v3/__http://www.sciencedirect.com/science/article/pii/S0967064510002468__;!!Mih3wA!TIxBg1YeDlzeudIr0oPjTeSLeodmL844cEatr4iXGtRyAqBABOo358yp5KukgVc$","","2011","2022-12-16 19:26:41","2022-12-16T19:26:41Z","","342-357","","3-4","58","","","","","","","","","","","","","","","","","Accession Number: CCE LTER Contribution #0165 ISBN: 0967-0645 Type: doi: 10.1016/j.dsr2.2010.08.017","","","","CCE; Carbon to chlorophyll ratio; Epifluorescence microscopy; Equatorial Pacific; Flow cytometry; Microbial community; Plankton biomass; Published","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Q3XK33NX","thesis","2011","Stukel, M. R.; Landry, Michael","Biological control of vertical carbon flux in the California Current and Equatorial Pacific","","","","","","","2011","2022-12-16 19:26:41","2022-12-16T19:26:41Z","","","","","","","","","","","","","University of California","San Diego","","","Ph.D.","","","","","Accession Number: CCE LTER Contribution #0166 Pages: 229 pgs Volume: Ph.D.","","","","CCE dissertations, Academic UCSD Marine biology; PhD_thesis; Published","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"NRHSYC27","journalArticle","2011","Mazzillo, F. F. M.; Staaf, D. J.; Field, J. C.; Carter, M. L.; Ohman, M. D.","A note on the detection of the neurotoxin domoic acid in beach-stranded Dosidicus gigas in the Southern California Bight","CalCOFI Reports","","","","","The first occurrence of the neurotoxin domoic acid (DA) in Humboldt squid (Dosidicus gigas) during a toxic Pseudo-nitzschia bloom in the Southern California Bight is reported. Bloom levels of cells within the Pseudo-nitzschia delicatissima group were detected on 6 July 2009 at 4 nearshore collection sites in the Southern California Bight (Scripps Pier, Newport Pier, Goleta Pier and Sterns Wharf). Particulate DA was detected in all of these locations, except for Newport Pier. Stranded Humboldt squid were found south of the Scripps pier 5 days after the toxic bloom was detected. DA was measured using ELISA and detected in the stomach or mantle tissue of the stranded specimens. Stomach content analysis indicated that possible DA vectors to Humboldt squid included both pelagic (Pacific hake, Merluccius productus, and Pacific sardine, Sardinops sagax) and nearshore (pile surfperch, Damalichthys vacca, and shiner surfperch, Cymatogaster aggregata) fish species.","2011","2022-12-16 19:26:41","2022-12-16T19:26:41Z","","109-115","","","52","","","","","","","","","","","","","","","","","Accession Number: CCE LTER Contribution #0173","","","","CCE; Published","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"877HS3S7","journalArticle","2011","Dorman, J. G.; Powell, T. M.; Sydeman, W. J.; Bograd, S. J.","Advection and starvation cause krill (Euphausia pacifica) decreases in 2005 Northern California coastal populations: Implications from a model study","Geophysical Research Letters","","","","","","2011","2022-12-16 19:26:41","2022-12-16T19:26:41Z","","L04605","","4","38","","","","","","","","","","","","","","","","","Accession Number: CCE LTER Contribution #0168 ISBN: 0094-8276","","","","CCE; Published","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"P7FI99JU","journalArticle","2011","Décima, M.; Landry, M. R.; Rykaczewski, R. R.","Broad scale patterns in mesozooplankton biomass and grazing in the eastern equatorial Pacific","Deep Sea Research Part II: Topical Studies in Oceanography","","","","https://urldefense.com/v3/__http://www.sciencedirect.com/science/article/pii/S0967064510002237__;!!Mih3wA!TIxBg1YeDlzeudIr0oPjTeSLeodmL844cEatr4iXGtRyAqBABOo358yphgZwwCI$","","2011","2022-12-16 19:26:41","2022-12-16T19:26:41Z","","387-399","","3-4","58","","","","","","","","","","","","","","","","","Accession Number: CCE LTER Contribution #0131 ISBN: 0967-0645 Type: doi: 10.1016/j.dsr2.2010.08.006","","","","CCE; Decadal increase; Equatorial Pacific; Gut fluorescence; Physical-biological coupling; Published; Trophic; Zooplankton","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"A9U7KAGN","journalArticle","2010","Schwing, F. B.; Mendelssohn, R. M.; Bograd, S. J.; Overland, J. E.; Wang, M.; Ito, S. I.","Climate change, teleconnection patterns, and regional processes forcing marine populations in the Pacific","Journal of Marine Systems","","","","","","2010","2022-12-16 19:26:41","2022-12-16T19:26:41Z","","245-257","","","79","","","","","","","","","","","1","","","","","","Accession Number: CCE LTER Contribution #0135 Type: 10.1016/j.jmarsys.2008.11.027","","","","CCE; Published","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"MV9RUAWL","journalArticle","2011","Bestelmeyer, B. T.; Ellison, A. M.; Fraser.W.R; Gorman, K. B.; Holbrooke, S. J.; Laney, C. M.; Ohman, M. D.; Peters, D. P. C.; Pillsbury, F. C.; Rassweiler, A.; Schmitt, R. J.; Sharmai, S.","Analysis of abrupt transitions in ecological systems","Ecosphere","","","","","","2011","2022-12-16 19:26:41","2022-12-16T19:26:41Z","","1-26","","","2(12):129","","","","","","","","","","","","","","","","","Accession Number: CCE LTER Contribution #0199 Type: 10.1890/ES11-00216.1","","","","Bouteloua eriopoda; CCE; Nyctiphanes simplex; Pachythyone rubra; Published; Pygoscelis; alternative states; desert grassland; krill; leading indicators; penguins; regime shifts; sea cucumbers; thresholds","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"X87X6WJL","journalArticle","2010","Di Lorenzo, E.; Cobb, K. M.; Furtado, J. C.; Schneider, N.; Anderson, B. T.; Bracco, A.; Alexander, M. A.; Vimont, D. J.","Central Pacific El Niño and decadal climate change in the North Pacific Ocean","Nature Geoscience","","","","","","2010","2022-12-16 19:26:41","2022-12-16T19:26:41Z","","762-765","","11","3","","","","","","","","","","","","","","","","","Accession Number: CCE LTER Contribution #0108 ISBN: 1752-0894","","","","CCE; Published","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"YXSEG2BE","journalArticle","2010","Décima, M.; Ohman, M. D.; DeRobertis, A.","Body size-dependence of euphausiid spatial patchiness","Limnology and Oceanography","","","","","","2010","2022-12-16 19:26:41","2022-12-16T19:26:41Z","","777-788","","2","55","","","","","","","","","","","1","","","","","","Accession Number: CCE LTER Contribution #0130","","","","CCE; Published","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"LVHVN55N","journalArticle","2009","Vardaro, M. F.; Ruhl, H. A.; Smith, Jr","Climate variation, carbon flux, and bioturbation in the abyssal North Pacific","Limnology and Oceanography","","","","","","2009","2022-12-16 19:26:41","2022-12-16T19:26:41Z","","2081-2088","","6","54","","","","","","","","","","","1","","","","","","Accession Number: CCE LTER Contribution #0090","","","","CCE; Published","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2L8W4MXR","journalArticle","2010","Aronova, E.; Baker, K.; Oreskes, N.","Big Science and Big Data in Biology: From the International Geophysical Year through the International Biological Program to the Long Term Ecological Research (LTER) Network, 1957-Present","Historical Studies in the Natural Sciences","","","","","","2010","2022-12-16 19:26:41","2022-12-16T19:26:41Z","","183-224","","2","40","","","","","","","","","","","1","","","","","","Accession Number: CCE LTER Contribution #0145 Type: 10.1525/hsns.2010.40.2.183","","","","CCE; Published","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"MVA24FHX","journalArticle","2009","Smith, Jr; Ruhl, H. A.; Betts, B. J.; Billett, D. S. M.; Lampitt, R. S.; Kaufmann, R. S.","Climate, carbon cycling and deep-ocean ecosystems","Proceedings of the Natural Academy of Sciences","","","","","","2009","2022-12-16 19:26:41","2022-12-16T19:26:41Z","","19211-19218","","46","106","","","","","","","","","","","1","","","","","","Accession Number: CCE LTER Contribution #0129 Type: 1073/pnas.0908322106","","","","CCE; Published","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"LVFN87CT","journalArticle","2009","Mitchell, B. G.; Kahru, M.","Bio-optical algorithms for ADEOS-2 GLI","Journal of the Remote Sensing Society of Japan","","","","","","2009","2022-12-16 19:26:41","2022-12-16T19:26:41Z","","80-85","","1","29","","","","","","","","","","","1","","","","","","Accession Number: CCE LTER Contribution #0134","","","","CCE; Published","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"S4VT624S","journalArticle","2009","Menge, Bruce A.; Chan, Francis; Nielsen, Karina; Di Lorenzo, Emanuele; Lubchenco, Jane","Climatic variation alters supply-side ecology: impact of climate patterns on phytoplankton and mussel recruitment","Ecological Monographs","","","","","","2009","2022-12-16 19:26:41","2022-12-16T19:26:41Z","","379-395","","3","79","","","","","","","","","","","1","","","","","","Accession Number: CCE LTER Contribution #0126","","","","CCE; Published","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"WTLL6W3I","journalArticle","2009","Kim, H.-J.; Miller, A. J.; McGowan, J.; Carter, M.","Coastal phytoplankton blooms in the Southern California Bight","Progress in Oceanography","","","","","","2009","2022-12-16 19:26:41","2022-12-16T19:26:41Z","","137-147","","","82","","","","","","","","","","","1","","","","","","Accession Number: CCE LTER Contribution #0064 Type: 10.1016/j.pocean.2009.05.002","","","","CCE; Published","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
