Key,Item Type,Publication Year,Author,Title,Publication Title,ISBN,ISSN,DOI,Url,Abstract Note,Date,Date Added,Date Modified,Access Date,Pages,Num Pages,Issue,Volume,Number Of Volumes,Journal Abbreviation,Short Title,Series,Series Number,Series Text,Series Title,Publisher,Place,Language,Rights,Type,Archive,Archive Location,Library Catalog,Call Number,Extra,Notes,File Attachments,Link Attachments,Manual Tags,Automatic Tags,Editor,Series Editor,Translator,Contributor,Attorney Agent,Book Author,Cast Member,Commenter,Composer,Cosponsor,Counsel,Interviewer,Producer,Recipient,Reviewed Author,Scriptwriter,Words By,Guest,Number,Edition,Running Time,Scale,Medium,Artwork Size,Filing Date,Application Number,Assignee,Issuing Authority,Country,Meeting Name,Conference Name,Court,References,Reporter,Legal Status,Priority Numbers,Programming Language,Version,System,Code,Code Number,Section,Session,Committee,History,Legislative Body
VTDGYIWG,journalArticle,2015,"Dorman, J. G.",Modeling krill aggregations in the central-northern California Current,Mar. Ecol. Prog. Series,,,,,,2015,2022-12-16 19:26:41,2022-12-16T19:26:41Z,,87-99,,,528,,,,,,,,,,,,,,,,,0326,,,,CCE; Published,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
U3CYGLJW,journalArticle,2015,"Davison, P.",Mesopelagic fish biomass in the southern California current ecosystem,Deep-Sea Research II,,,,https://urldefense.com/v3/__http://dx.doi.org/10.1016/j.dsr2.2014.10.007__;!!Mih3wA!TIxBg1YeDlzeudIr0oPjTeSLeodmL844cEatr4iXGtRyAqBABOo358yp8Yo9KpI$,"Mesopelagic fishes are the most common vertebrates on Earth, forming an important link between lower trophic levels and higher predators, and also between surface production and the deep sea. The biomass of these fishes is a key parameter for ecological modeling of oceanic ecosystems, but it is poorly known. The two most common methods to estimate the biomass of these fishes, acoustic and trawl surveys, are both sensitive to the ability of fishes to avoid nets. We show that size-dependent changes in trawl capture efficiency can affect acoustic estimates of biomass estimates 5-fold. We used both acoustic and trawl-based methods (informed by morphological data and acoustic modeling of individual backscattering) to estimate the biomass of mesopelagic fishes of southern California to be 25–37 g m−2 of ocean surface, a comparable density to that of inshore epipelagic zooplanktivorous fishes. Our results indicate that mesopelagic fishes are likely to play a major role in regional food webs.",2015,2022-12-16 19:26:41,2022-12-16T19:26:41Z,,129-142,,,112,,,,,,,,,,,,,,,,,0288,,,,Aug_CalCOFI; CCE; CalCOFI; Published,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GQ53DCG8,journalArticle,2015,"Davis, A. and E. Di Lorenzo",Interannual forcing mechanisms of California Current transports II: Mesoscale Eddies,Deep Sea Research II,,,,https://urldefense.com/v3/__http://dx.doi.org/10.1016/j.dsr2.2014.02.004__;!!Mih3wA!TIxBg1YeDlzeudIr0oPjTeSLeodmL844cEatr4iXGtRyAqBABOo358ypZ_9AgIM$,"Mesoscale eddiesexertdominantcontrolofcross-shelfexchanges,yettheforcingdynamicsunderlying their interannualanddecadalvariabilityremainuncertain.Usinganensembleofhigh-resolutionocean model hindcastsofthecentralandeasternNorthPacific from1950to2010wediagnosetheforcing mechanisms oflow-frequencyeddyvariabilityintheCaliforniaCurrentSystem(CCS). WequantifyeddyactivitybydevelopingeddycountsbasedonclosedcontoursoftheOkubo-Weiss parameterand find thatthespatialandtemporalfeaturesofmodel-derivedcountslargelyreproducethe short AVISOobservationalrecord. Comparison ofmodelensemblemembersallowsustoseparatetheintrinsicanddeterministic fractions ofeddyvariabilityinthenorthernCCS(34.5–501N) andinthesouthernCCS(28.5–34.51N). In the North,alargefractionoflow-frequencyeddyvariability(30%anticyclones,20%cyclones)is deterministic andsharedwithsatelliteobservations.Wedevelopadiagnosticmodelbasedonindices of thelarge-scalebarotropicandbaroclinicstatesoftheCCSwhichrecoversthisdeterministicvariance. This modelalsostronglycorrelateswithlocalatmosphericforcing.IncontrasttotheNorth,SouthernCCS eddy countsexhibitverylittledeterministicvariance,andeddyformationcloselyresemblesared-noise process. This newunderstandingoftheexternalforcingsofeddyvariabilityallowsustobetterestimatehow climate variabilityandchangeimpactmesoscaletransportsintheCaliforniaCurrent.Theskillofour diagnostic modelanditscloseassociationwithlocalwindstresscurlindicatethatlocalatmospheric forcing isthedominantdriverofeddyactivityoninterannualanddecadaltimescalesnorthofpt. conception (~331N).",2015,2022-12-16 19:26:41,2022-12-16T19:26:41Z,,31-41,,,112,,,,,,,,,,,,,,,,,0235,,,,CCE; Published,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NH8SZYQ4,journalArticle,2015,"Bundy, R. M.",Iron-binding ligands and humic substances in the San Francisco Bay estuary and estuarine-influenced shelf regions of coastal California,Marine Chemistry,,,,,"Dissolved iron (dFe) and organic dFe-binding ligands were determined in San Francisco Bay, California by competitive ligand exchange adsorptive cathodic stripping voltammetry (CLE-ACSV) along a salinity gradient from the freshwater endmember of the Sacramento River (salinity 26). A range of dFe-binding ligand classes was simultaneously determined using multiple analytical window analysis, involving titrations with multiple concentrations of the added ligand, salicylaldoxime. The highest dFe and ligand concentrations were determined in the low salinity end of the estuary, with dFe equal to 131.5nmolL−1 and strong ligand (log KFeL,Fe′cond≥12.0) concentrations equal to 139.5nmolL−1. The weakest ligands (log KFeL,Fe′cond11.0) were tightly coupled to dFe throughout the estuary, with average excess ligand concentrations ([L]–[dFe]) equal to 0.5nmolL−1. Humic-like substances analyzed via both CLE-ACSV and proton nuclear magnetic resonance in several samples were found to be a significant portion of the dFe-binding ligand pool in San Francisco Bay, with concentrations ranging from 559.5μgL−1 to 67.5μgL−1 in the lowest and highest salinity samples, respectively. DFe-binding ligands and humic-like substances were also found in benthic boundary layer samples taken from the shelf near the mouths of San Francisco Bay and Eel River, suggesting estuaries are an important source of dFe-binding ligands to California coastal shelf waters.",2015,2022-12-16 19:26:41,2022-12-16T19:26:41Z,,183-194,,,173,,,,,,,,,,,,,,,,,0331,,,,CCE; Published,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2USKRWR2,journalArticle,2015,"Davis, A. and E. Di Lorenzo",Interannual forcing mechanisms of California Current transports I: Meridional Currents,Deep Sea Research II,,,,https://urldefense.com/v3/__http://dx.doi.org/10.1016/j.dsr2.2014.02.005__;!!Mih3wA!TIxBg1YeDlzeudIr0oPjTeSLeodmL844cEatr4iXGtRyAqBABOo358ypfEmrg80$,"An ensembleofeddy-resolvingoceanmodelhindcastsintegratedfrom1950to2008isusedtoexamine and quantifytheinterannualvariabilityoflarge-scale(4200km)alongshoreequatorward flow inthe California CurrentSystem(CCS).Wealsodevelopasingleindexofthistransportinordertodetermine what fractionofvarianceisdrivenlocally,bychangesinwindstresscurl,andremotely,bythearrivalof coastally trappedwavesoftropicalorigin. In agreementwithpreviousstudies,coastallytrappedwavesdominatelarge-scaleinterannualCCS sea surfaceheightvariability.Incontrast,we find thatlarge-scalealongshorecurrents(v) aredriven predominantlybylocalwindstresscurlvariabilityratherthancoastallytrappedwaves.Asimplewind- drivendiagnosticmodelofthetime-dependentlarge-scalegeostrophicmeridionaltransportcaptures  50% (R=0.7) ofthetotalvariance.Thelocalwind-stresscurlgradientthatcontrolsthelargestfraction of meridionaltransportisnotindependentofthemodulationsinatmosphericcirculationthatdrivethe Pacific DecadalOscillation(PDO),andasignificant fractionofthemonthlytransportvariabilityinthe model ensemblesiscorrelatedtothePDO(R=0.4).",2015,2022-12-16 19:26:41,2022-12-16T19:26:41Z,,18-30,,,112,,,,,,,,,,,,,,,,,0236,,,,CCE; Published,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
JBAPTEST,journalArticle,2015,"Campbell, G. S.","Inter-annual and seasonal trends in cetacean distribution, density and abundance in waters off southern California",Deep-Sea Research II,,,,https://urldefense.com/v3/__http://dx.doi.org/10.1016/j.dsr2.2014.10.008__;!!Mih3wA!TIxBg1YeDlzeudIr0oPjTeSLeodmL844cEatr4iXGtRyAqBABOo358yp2QxEnPk$,"TrendsincetaceandensityanddistributionoffsouthernCaliforniawereassessedthroughvisualline- transect surveysduringthirty-sevenCaliforniaCooperativeOceanicFisheriesInvestigations(CalCOFI) cruises fromJuly2004–November2013.Fromsightingsofthesixmostcommonlyencounteredcetacean species, seasonal,annualandoveralldensityestimateswerecalculated.Bluewhales(Balaenoptera musculus), fin whales(Balaenopteraphysalus) andhumpbackwhales(Megapteranovaeangliae) werethe most frequentlysightedbaleenwhaleswithoveralldensitiesof0.91/1000km2 (CV¼0.27),2.73/ 1000km2 (CV¼0.19),and1.17/1000km2 (CV¼0.21)respectively.Speciesspecific densityestimates, stratified bycruise,wereanalyzedusingageneralizedadditivemodeltoestimatelong-termtrendsand correct forseasonalimbalances.Varianceswereestimatedusinganon-parametricbootstrapwithone day ofeffortasthesamplingunit.Bluewhaleswereprimarilyobservedduringsummerandfallwhile fin and humpbackwhaleswereobservedyear-roundwithpeaksindensityduringsummerandspring respectively.Short-beakedcommondolphins(Delphinus delphis), Pacific white-sideddolphins(Lagenorhynchusobliquidens) andDall’s porpoise(Phocoenoidesdalli) werethemostfrequentlyencountered small cetaceanswithoveralldensitiesof705.83/1000km2 (CV¼0.22), 51.98/1000km2 (CV¼0.27),and 21.37/1000km2 (CV¼0.19)respectively.Seasonally,short-beakedcommondolphinsweremostabun- dant inwinterwhereasPacific white-sideddolphinsandDall’s porpoiseweremostabundantduring spring. Therewerenosignificant long-termchangesinbluewhale, fin whale,humpbackwhale,short- beaked commondolphinorDall’s porpoisedensitieswhilePacific white-sideddolphinsexhibiteda significant decreaseindensityacrosstheten-yearstudy.Theresultsfromthisstudywerefundamentally consistent withearlierstudies,butprovidegreatertemporalandseasonalresolution.",2015,2022-12-16 19:26:41,2022-12-16T19:26:41Z,,143-157,,,112,,,,,,,,,,,,,,,,,03042015,,,,CCE; Published,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AJD4LUUY,journalArticle,2014,"Wang, S.",Microalgal assemblages in a poikilohaline pond,Journal of Phycology,,,,https://urldefense.com/v3/__http://dx.doi.org/10.1111/jpy.12158__;!!Mih3wA!TIxBg1YeDlzeudIr0oPjTeSLeodmL844cEatr4iXGtRyAqBABOo358yp0ooH3jE$,"Microalgal strains for algal biofuels production in outdoor ponds will need to have high net growth rates under diverse environmental conditions. A small, variable salinity pond in the San Elijo Lagoon estuary in southern California was chosen to serve as a model pond due to its routinely high chlorophyll content. Profiles of microalgal assemblages from water samples collected from April 2011 to January 2012 were obtained by constructing 18S rDNA environmental clone libraries. Pond assemblages were found to be dominated by green algae Picochlorum sp. and Picocystis sp. throughout the year. Pigment analysis suggested that the two species contributed most of the chlorophyll a of the pond, which ranged from 21.9 to 664.3 μg · L−1 with the Picocystis contribution increasing at higher salinities. However, changes of temperature, salinity or irradiance may have enabled a bloom of the diatom Chaetoceros sp. in June 2011. Isolates of these microalgae were obtained and their growth rates characterized as a function of temperature and salinity. Chaetoceros sp. had the highest growth rate over the temperature test range while it showed the most sensitivity to high salinity. All three strains showed the presence of lipid bodies during nitrogen starvation, suggesting they have potential as future biofuels strains.",2014,2022-12-16 19:26:41,2022-12-16T19:26:41Z,,303-309,,2,50,,,,,,,,,,,,,,,,,0301,,,,18S rDNA libraries; CCE; Chaetoceros; Picochlorum; Picocystis; Published; algal biofuels; poikilohaline pond,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S3K5UCGD,journalArticle,2014,"Sydeman, W. J.","Multivariate ocean-climate indicators (MOCI) for the central California Current: environmental  change, 1990-2010.",Progress in Oceanography,,,,,"Temporal environmental variability may confound interpretations of management actions, such as reduced fisheries mortality when Marine Protected Areas are implemented. To aid in the evaluation of recent ecosystem protection decisions in central-northern California, we designed and implemented multivariate ocean-climate indicators (MOCI) of environmental variability. To assess the validity of the MOCI, we evaluated interannual and longer-term variability in relation to previously recognized environmental variability in the region, and correlated MOCI to a suite of biological indicators including proxies for lower- (phytoplankton, copepods, krill), and upper-level (seabirds) taxa. To develop the MOCI, we selected, compiled, and synthesized 14 well-known atmospheric and oceanographic indicators of large-scale and regional processes (transport and upwelling), as well as local atmospheric and oceanic response variables such as wind stress, sea surface temperature, and salinity. We derived seasonallystratified MOCI using principal component analysis. Over the 21-year study period (1990–2010), the ENSO cycle weakened while extra-tropical influences increased with a strengthening of the North Pacific Gyre Oscillation (NPGO) and cooling of the Pacific Decadal Oscillation (PDO). Correspondingly, the Northern Oscillation Index (NOI) strengthened, leading to enhanced upwelling-favorable wind stress and cooling of air and ocean surface temperatures. The seasonal MOCI related well to subarctic copepod biomass and seabird productivity, but poorly to chlorophyll-a concentration and krill abundance. Our results support a hypothesis of enhanced sub-arctic influence (transport from the north) and upwelling intensification in north-central California over the past two decades. Such environmental conditions may favor population growth for species with sub-arctic zoogeographic affinities within the central-northern California Current coastal ecosystem.",2014,2022-12-16 19:26:41,2022-12-16T19:26:41Z,,352-369,,,120,,,,,,,,,,,,,,,,,0250,,,,Aug_CalCOFI; CALCOFI; P0605; P0704; P0810; P1106; P1208; Process_cruise; Published,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WUFL54R8,journalArticle,2014,"Smith, Jr",Large salp bloom export from the upper ocean and benthic community response in the abyssal northeast Pacific: Day to week resolution,Limnology and Oceanography,,,,,,2014,2022-12-16 19:26:41,2022-12-16T19:26:41Z,,745-757,,3,59,,,,,,,,,,,,,,,,,0287,,,,CALCOFI; CCE; Published,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
J52I4DD3,journalArticle,2014,"Ruhl, H. A.",Links between deep-sea respiration and community dynamics,Ecology,,,,,"It has been challenging to establish the mechanisms that link ecosystem functioning to environmental and resource variation, as well as community structure, composition, and compensatory dynamics. A compelling hypothesis of compensatory dynamics, known as ‘‘zero-sum’’ dynamics, is framed in terms of energy resource and demand units, where there is an inverse link between the number of individuals in a community and the mean individual metabolic rate. However, body size energy distributions that are nonuniform suggest a niche advantage at a particular size class, which suggests a limit to which metabolism can explain community structuring. Since 1989, the composition and structure of abyssal seafloor communities in the northeast Pacific and northeast Atlantic have varied interannually with links to climate and resource variation. Here, for the first time, class and mass-specific individual respiration rates were examined along with resource supply and time series of density and biomass data of the dominant abyssal megafauna, echinoderms. Both sites had inverse relationships between density and mean individual metabolic rate. We found fourfold variation in echinoderm respiration over interannual timescales at both sites, which were linked to shifts in species composition and structure. In the northeastern Pacific, the respiration of mobile surface deposit feeding echinoderms was positively linked to climatedriven particulate organic carbon fluxes with a temporal lag of about one year, respiring ;1– 6% of the annual particulate organic carbon flux.",2014,2022-12-16 19:26:41,2022-12-16T19:26:41Z,,1651-1662,,6,95,,,,,,,,,,,,,,,,,0350,,,,CCE; Published; Sta M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4E7SPWXP,journalArticle,2014,"Goebel, N. L.","Modeled diversity effects on microbial ecosystem functions of primary production, nutrient uptake, and remineralization",Ecology,,,,,"Ecosystem-wide primary productivity generally increases with primary producer diversity, emphasizing the importance of diversity for ecosystem function. However, most studies that demonstrate this positive relationship have focused on terrestrial and aquatic benthic systems, with little attention to the diverse marine pelagic primary producers that play an important role in regulating global climate. Here we show how phytoplankton biodiversity enhances overall marine ecosystem primary productivity and other ecosystem functions using a self-organizing ecosystem model. Diversity manipulation numerical experiments reveal positive, asymptotically saturating relationships between ecosystem-wide phytoplankton diversity and functions of productivity, nutrient uptake, remineralization, and diversity metrics used to identify mechanisms shaping these relationships. Increase in productivity with increasing diversity improves modeled ecosystem stability and model robustness and leads to productivity rates that exceed expected yields primarily through niche complementarity and facilitative interactions between coexisting phytoplankton types; the composition of traits in assemblages determines the magnitude of complementarity and selection effects. While findings based on these aggregate measures of diversity effects parallel those from the majority of experimental outcomes of terrestrial and benthic biodiversity–ecosystem function studies, we combine analyses of community diversity effects and investigations of the underlying interactions among phytoplankton types to demonstrate how an increase in recycled production of non-diatoms through an increase in new production of diatoms drives this diversity–ecosystem function response. We demonstrate the important role that facilitation plays in the modeled marine plankton and how this facilitative interaction could amplify future climate-driven changes in ocean ecosystem productivity.",2014,2022-12-16 19:26:41,2022-12-16T19:26:41Z,,153-163,,1,95,,,,,,,,,,,,,,,,,0294,,,,CCE; Published,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LNNMX22K,thesis,2014,"Bundy, R. M.",Iron and copper organic complexation in marine systems: Detection of multiple ligand classes via electrochemistry,,,,,,,2014,2022-12-16 19:26:41,2022-12-16T19:26:41Z,,,,,,,,,,,,,University of California,San Diego,,,PhD.,,,,,0308,,,,CCE; P1106; Process_cruise,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3SGVWP67,journalArticle,2013,"Sydeman, W. J.",Increasing variance in North Pacific climate relates to unprecedented ecosystem variability off California,Global Change Biology,,,,,"Changes in variance are infrequently examined in climate change ecology. We tested the hypothesis that recent high variability in demographic attributes of salmon and seabirds off California is related to increasing variability in remote, large-scale forcing in the North Pacific operating through changes in local food webs. Linear, indirect numerical responses between krill (primarily Thysanoessa spinifera) and juvenile rockfish abundance (catch per unit effort (CPUE)) explained >80% of the recent variability in the demography of these pelagic predators. We found no relationships between krill and regional upwelling, though a strong connection to the North Pacific Gyre Oscillation (NPGO) index was established. Variance in NPGO and related central Pacific warming index increased after 1985, whereas variance in the canonical ENSO and Pacific Decadal Oscillation did not change. Anthropogenic global warming or natural climate variability may explain recent intensification of the NPGO and its increasing ecological significance. Assessing non-stationarity in atmospheric-environmental interactions and placing greater emphasis on documenting changes in variance of bio-physical systems will enable insight into complex climate-marine ecosystem dynamics.",2013,2022-12-16 19:26:41,2022-12-16T19:26:41Z,,1662 - 1675,,6,19,,,,,,,,,,,,,,,,,0224,,,,CCE; Published,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FH6CUJZX,journalArticle,2013,"Stukel, M. R.",Mesozooplankton contribution to vertical carbon export in a coastal upwelling system,Mar. Ecol. Prog. Ser.,,,,,,2013,2022-12-16 19:26:41,2022-12-16T19:26:41Z,,47-65,,,491,,,,,,,,,,,,,,,,,0256,,,,"CCE; Datazoo 62,71; Mesozooplankton gut pigments, zooscan, thorium datasets; P0704; P0810; Process_cruise; Published",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S4NK4S26,book,2013,"Peters, D. P. C.; Laney, C. M.; Lugo, A. E.; Collins, S. L.; Driscoll, C. T.; Groffman, P. M.; Grove, J. M.; Knapp, A. K.; Kratz, T. K.; Ohman, M. D.; Waide, R. B.; Yao, J.; (Eds.)",Long-Term Trends in Ecological Systems: A Basis for Understanding Responses to Global Change,,,,,https://urldefense.com/v3/__http://www.ars.usda.gov/is/np/LongTermTrends/LongTermTrendsIntro.htm__;!!Mih3wA!TIxBg1YeDlzeudIr0oPjTeSLeodmL844cEatr4iXGtRyAqBABOo358ypNuQI-PU$,,2013,2022-12-16 19:26:41,2022-12-16T19:26:41Z,,,,,Technical Bulletin No. 1931,,,,,,,,U.S. Department of Agriculture,"Washington,D.C.",,,,,,,,0260,,,,CCE; Published,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7E4T8J4R,bookSection,2013,"Peters, D. P. C.; Laney, C. M.; Lugo, A. E.; Collins, S. L.; Driscoll, C. T.; Groffman, P. M.; Grove, J. M.; Knapp, A. K.; Kratz, T. K.; Ohman, M. D.; Waide, R. B.; Yao, J.",Long-term trends in precipitation and surface water chemistry,Long-Term Trends in Ecological Systems: A Basis for Understanding Responses to Global Change,,,,,,2013,2022-12-16 19:26:41,2022-12-16T19:26:41Z,,115-161,,,Technical Bulletin No. 1931,,,,,,,,U.S. Department of Agriculture,"Washington,D.C.",,,,,,,,0266,,,,CCE; Published,,"Peters, D. P. C.; Laney, C. M.; Lugo, A. E.; Collins, S. L.; Driscoll, C. T.; Groffman, P. M.; Grove, J. M.; Knapp, A. K.; Kratz, T. K.; Ohman, M. D.; Waide, R. B.; Yao, J.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PJ7AZ5FI,bookSection,2013,"Peters, D. P. C.; Laney, C. M.; Lugo, A. E.; Collins, S. L.; Driscoll, C. T.; Groffman, P. M.; Grove, J. M.; Knapp, A. K.; Kratz, T. K.; Ohman, M. D.; Waide, R. B.; Yao, J.",Long-term trends in climate and climate-related drivers,Long-Term Trends in Ecological Systems: A Basis for Understanding Responses to Global Change,,,,,,2013,2022-12-16 19:26:41,2022-12-16T19:26:41Z,,81-114,,,Technical Bulletin No. 1931,,,,,,,,U.S. Department of Agriculture,"Washington,D.C.",,,,,,,,0263,,,,CCE; Published,,"Peters, D. P. C.; Laney, C. M.; Lugo, A. E.; Collins, S. L.; Driscoll, C. T.; Groffman, P. M.; Grove, J. M.; Knapp, A. K.; Kratz, T. K.; Ohman, M. D.; Waide, R. B.; Yao, J.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Z5LCI9QC,bookSection,2013,"Peters, D. P. C.; Laney, C. M.; Lugo, A. E.; Collins, S. L.; Driscoll, C. T.; Groffman, P. M.; Grove, J. M.; Knapp, A. K.; Kratz, T. K.; Ohman, M. D.; Waide, R. B.; Yao, J.",Long-term trends in ecological systems: an introduction to cross-site comparisons and relevance to global change studies,Long-Term Trends in Ecological Systems: A Basis for Understanding Responses to Global Change,,,,,,2013,2022-12-16 19:26:41,2022-12-16T19:26:41Z,,1-20,,,Technical Bulletin No. 1931,,,,,,,,U.S. Department of Agriculture,"Washington,D.C.",,,,,,,,0262,,,,CCE; Published,,"Peters, D. P. C.; Laney, C. M.; Lugo, A. E.; Collins, S. L.; Driscoll, C. T.; Groffman, P. M.; Grove, J. M.; Knapp, A. K.; Kratz, T. K.; Ohman, M. D.; Waide, R. B.; Yao, J.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CG3LTIMZ,bookSection,2013,"Peters, D. P. C.; Laney, C. M.; Lugo, A. E.; Collins, S. L.; Driscoll, C. T.; Groffman, P. M.; Grove, J. M.; Knapp, A. K.; Kratz, T. K.; Ohman, M. D.; Waide, R. B.; Yao, J.","Long-term trends in production, abundance, and richness of plants and animals",Long-Term Trends in Ecological Systems: A Basis for Understanding Responses to Global Change,,,,,,2013,2022-12-16 19:26:41,2022-12-16T19:26:41Z,,191-205,,,Technical Bulletin No. 1931,,,,,,,,U.S. Department of Agriculture,"Washington,D.C.",,,,,,,,0265,,,,CCE LTER,,"Peters, D. P. C.; Laney, C. M.; Lugo, A. E.; Collins, S. L.; Driscoll, C. T.; Groffman, P. M.; Grove, J. M.; Knapp, A. K.; Kratz, T. K.; Ohman, M. D.; Waide, R. B.; Yao, J.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
56C2AP7H,bookSection,2013,"Peters, D. P. C.; Laney, C. M.; Lugo, A. E.; Collins, S. L.; Driscoll, C. T.; Groffman, P. M.; Grove, J. M.; Knapp, A. K.; Kratz, T. K.; Ohman, M. D.; Waide, R. B.; Yao, J.",Long-term trends in human demography and economy across sites,Long-Term Trends in Ecological Systems: A Basis for Understanding Responses to Global Change,,,,,,2013,2022-12-16 19:26:41,2022-12-16T19:26:41Z,,162-190,,,Technical Bulletin No. 1931,,,,,,,,U.S. Department of Agriculture,"Washington,D.C.",,,,,,,,0264,,,,CCE; Published,,"Peters, D. P. C.; Laney, C. M.; Lugo, A. E.; Collins, S. L.; Driscoll, C. T.; Groffman, P. M.; Grove, J. M.; Knapp, A. K.; Kratz, T. K.; Ohman, M. D.; Waide, R. B.; Yao, J.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GNBEYAXG,thesis,2013,"Pasulka, A. L.; Landry, Michael","Marine Protists: Distributions, Diversity and Dynamics",,,,,,,2013,2022-12-16 19:26:41,2022-12-16T19:26:41Z,,,,,,,,,,,,,University of California,San Diego,,,Ph.D.,,,,,0282,,,,CCE; P0810; PhD_thesis; Published,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AABNEJ3T,journalArticle,2013,"Palacios, D. M.",Modeling the temperature-nitrate relationship in the coastal upwelling domain of the California Current,Journal of Geophysical Research-Oceans,,,,,"Given the importance of nitrate in sustaining high primary production and fishery yields in eastern boundary current ecosystems, it is desirable to know the amounts of this nutrient reaching the euphotic zone through the upwelling process. Because such measurements are not routinely available, we developed predictive models of water-column (0–200 m) nitrate based on temperature for a region of the California Current System (30–47 N) within 50 km from the coast. Prediction was done using generalized additive models based on a compilation of 37,607 observations collected over the period 1959–2004 and validated with a separate set of 6430 observations for the period 2005–2011. A temperature-only model had relatively high explanatory power (explained deviance, D2¼71.6%) but contained important depth, latitudinal, and seasonal biases. A model incorporating salinity in addition to temperature (D2¼91.2%) corrected for the latitudinal and depth biases but not the seasonal bias. The best model included oxygen, temperature, and salinity (D2¼96.6%) and adequately predicted nitrate temporal behavior at two widely separated locations (44 39.10N and 32 54.60N) with slight or no bias [root-mean-square error (RMSE)¼2.39 and 0.40 mM, respectively). For situations when only temperature is available, a model including depth, month, and latitude as proxy covariates corrects some of the biases, but it had lower predictive skill (RMSE¼2.50 and 5.22 lM, respectively). The results of this study have applications for the proxy derivation of nitrate availability for primary producers (phytoplankton, macroalgae) in upwelling regions and for biogeochemical and ecosystem modeling studies.",2013,2022-12-16 19:26:41,2022-12-16T19:26:41Z,,1-17,,,118,,,,,,,,,,,,,,,,,0231,,,,CCE; Published,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
